coin,symbol,price,change_1h,change_24h,change_7d,volume_24h,market_cap,date,price_normalized,volume_24h_normalized,market_cap_normalized
Nano,XNO,2.43,0.025,0.1009999999999999,0.3929999999999999,272633201.0,325248112.0,2022-03-17,5.895586967589284e-05,0.004705848735979295,0.00033437342728893384
HUSD,HUSD,0.999448,-0.001,0.0,-0.0,21491124.0,321832852.0,2022-03-17,2.4248282298076414e-05,0.0003709525411403371,0.00032997238518125104
Lido DAO,LDO,2.9,0.016,-0.024,0.2289999999999999,6548070.0,320418126.0,2022-03-17,7.035885682181534e-05,0.00011302448425055885,0.00032814931206329406
DeFi Kingdoms,JEWEL,4.33,0.0069999999999999,0.053,-0.093,13531791.0,319385783.0,2022-03-17,0.000105053051755154,0.00023356862384814976,0.0003268189931380669
Ultra,UOS,1.17,0.005,0.024,-0.038,4195149.0,317369548.0,2022-03-17,2.838615945490912e-05,7.241134442350917e-05,0.000324220791204983
Spell Token,SPELL,0.003476639888,0.0069999999999999,-0.02,-0.109,47028727.0,316934220.0,2022-03-17,8.434907028049468e-08,0.0008117502736127335,0.0003236598099447998
Telcoin,TEL,0.005151230174,0.011,0.051,-0.0139999999999999,2189831.0,316916231.0,2022-03-17,1.2497743518675995e-07,3.779808697385421e-05,0.00032363662859214283
Syscoin,SYS,0.497339,0.019,0.062,-0.043,11664234.0,316225956.0,2022-03-17,1.2066277036689182e-05,0.00020133322215978646,0.00032274711232079586
FLEX Coin,FLEX,3.95,-0.0,-0.001,0.006,1321112348.0,311501806.0,2022-03-17,9.583361533930177e-05,0.022803366758410465,0.0003166593816434799
ConstitutionDAO,PEOPLE,0.060997698339,0.004,0.004,-0.055,148965778.0,309380835.0,2022-03-17,1.4799062833371109e-06,0.002571258436368769,0.00031392621266654287
Kyber Network Crystal,KNC,3.01,0.01,-0.018,-0.043,19917604.0,308453415.0,2022-03-17,7.302764104745677e-05,0.0003437924334356334,0.0003127311017609289
LooksRare,LOOKS,1.25,0.018,-0.0279999999999999,0.099,52982527.0,306746978.0,2022-03-17,3.0327093437193803e-05,0.0009145172223977918,0.00031053211805511796
Tomb,TOMB,1.19,-0.004,0.015,-0.1009999999999999,10836099.0,305642692.0,2022-03-17,2.8871392950480293e-05,0.00018703900550284228,0.00030910909047158857
Lisk,LSK,2.1,-0.004,0.03,-0.005,8942754.0,304232009.0,2022-03-17,5.094951699896853e-05,0.0001543584840463865,0.0003072912273268815
DigitalBits,XDB,0.395059,-0.004,0.015,0.207,1567720.0,302184765.0,2022-03-17,9.584792940338219e-06,2.7059995456567525e-05,0.0003046530659427698
DigiByte,DGB,0.01993648681,0.004,0.0139999999999999,-0.035,12119980.0,302087064.0,2022-03-17,4.836925232069159e-07,0.0002091997319251456,0.0003045271644843266
Persistence,XPRT,3.61,-0.001,0.091,0.07,5704698.0,298811585.0,2022-03-17,8.758464591459187e-05,9.846726581346787e-05,0.00030030624982429175
PlayDapp,PLA,0.812543,0.002,0.016,-0.0279999999999999,21899896.0,295009942.0,2022-03-17,1.9713653973589938e-05,0.0003780082452601876,0.00029540729896216777
Tenset,10SET,3.29,0.001,0.003,0.345,2346397.0,290187601.0,2022-03-17,7.982090998545315e-05,4.0500530808628885e-05,0.000289193035392599
Stargaze,STARS,0.387759,0.001,-0.035,-0.209,1422449.0,288957891.0,2022-03-17,9.407682714454743e-06,2.4552511594671894e-05,0.0002876083813720446
Ronin,RON,1.93,0.0,0.036,-0.039,2336649.0,285584777.0,2022-03-17,4.682503228661358e-05,4.033227318883031e-05,0.0002832616503038348
Trust Wallet Token,TWT,0.81527,-0.006,0.13,0.109,26534917.0,284403138.0,2022-03-17,1.977981556071107e-05,0.0004580121025823466,0.0002817389425172884
Casper Network,CSPR,0.067306582006,0.0139999999999999,0.062,0.037,10361454.0,280491915.0,2022-03-17,1.6329703670816244e-06,0.00017884628515515104,0.0002766987824370786
Tokemak,TOKE,24.1,0.006,-0.042,-0.118,6082833.0,280398265.0,2022-03-17,0.0005847063621272556,0.00010499415287363751,0.00027657810126100867
SafeMoon [OLD],SAFEMOON,5.15423e-07,0.002,0.02,-0.009,879.16,277800683.0,2022-03-17,1.2469020874017579e-11,1.5174945529556238e-08,0.0002732307520811047
Radio Caca,RACA,0.001337390452,-0.0,0.004,0.084,17146649.0,277127753.0,2022-03-17,3.244729619404798e-08,0.00029596372058489915,0.00027236358727797904
Pirate Chain,ARRR,1.44,-0.003,0.003,0.221,1185789.0,275717440.0,2022-03-17,3.4936811645119914e-05,2.0467586656065973e-05,0.0002705462009302302
SXP,SXP,1.41,0.005,0.05,0.045,68376375.0,273381975.0,2022-03-17,3.420896140176316e-05,0.0011802263139059,0.0002675366263133579
MAI,MIMATIC,1.0,0.002,0.003,0.008,5757297.0,269690665.0,2022-03-17,2.4261674742554178e-05,9.937516307893618e-05,0.0002627798550155619
Floki Inu,FLOKI,2.8878952e-05,0.0,0.019,-0.095,7318364.0,264302676.0,2022-03-17,7.006157370442303e-10,0.0001263203228825985,0.0002558366745652502
Injective,INJ,5.4,0.008,0.0139999999999999,0.011,25990848.0,262798491.0,2022-03-17,0.0001310130437682116,0.00044862107314592986,0.00025389832096325653
Mobox,MBOX,2.11,-0.004,0.033,0.0559999999999999,42594303.0,261388946.0,2022-03-17,5.119213374675411e-05,0.0007352088674352949,0.00025208192429135637
MXC,MXC,0.105998,-0.005,0.017,0.1689999999999999,22877952.0,258748257.0,2022-03-17,2.5716889671733184e-06,0.00039489020818486074,0.00024867902568852815
Everscale,EVER,0.19269,0.0,-0.0139999999999999,-0.011,14939.44,258439550.0,2022-03-17,4.674982077076112e-06,2.5786567660274997e-07,0.0002482812133679621
Perpetual Protocol,PERP,3.95,0.004,0.023,-0.017,9229627.0,257335955.0,2022-03-17,9.583361533930177e-05,0.0001593101221428654,0.0002468590762349684
Zenon,ZNN,5.21,0.0069999999999999,-0.026,-0.114,38130.88,257245207.0,2022-03-17,0.00012640332556028547,6.581669172779077e-07,0.00024674213469342014
WINkLink,WIN,0.000265884701,-0.0,-0.001,-0.043,78640150.0,256027145.0,2022-03-17,6.450772139930898e-09,0.0013573865879773102,0.0002451724907565696
Coin98,C98,1.37,0.003,0.023,0.036,32845038.0,254083272.0,2022-03-17,3.3238494410620824e-05,0.0005669294128101878,0.00024266753742212719
WazirX,WRX,0.55677,-0.001,-0.002,-0.123,6363664.0,254078525.0,2022-03-17,1.3508172630453693e-05,0.00010984150162473038,0.0002426614202460161
Serum,SRM,1.9,0.005,0.018,-0.016,28934537.0,253353070.0,2022-03-17,4.609718204325683e-05,0.0004994313013534846,0.0002417265696044166
Lido Staked SOL,STSOL,93.27,0.0139999999999999,0.064,0.0279999999999999,4306699.0,252733440.0,2022-03-17,0.0022628864065601475,7.43367791268874e-05,0.00024092808933609634
Zipmex Token,ZMT,2.84,-0.002,0.018,0.003,14507743.0,252612673.0,2022-03-17,6.890315633510182e-05,0.0002504142701917749,0.00024077246409754394
Mirror Protocol,MIR,1.71,0.005,0.004,-0.1689999999999999,49984848.0,248849118.0,2022-03-17,4.148746383533071e-05,0.0008627750872459485,0.00023592259497203657
Creditcoin,CTC,1.17,-0.001,0.032,0.02,3120629.0,242723178.0,2022-03-17,2.838615945490912e-05,5.3864342205006544e-05,0.00022802846102933867
Tribe,TRIBE,0.531679,-0.005,-0.021,-0.0409999999999999,8080240.0,242034097.0,2022-03-17,1.2899422948584882e-05,0.00013947086066898117,0.0002271404833946625
VVS Finance,VVS,2.2036915e-05,-0.0,-0.013,-0.129,2778953.0,236041817.0,2022-03-17,5.346164605273662e-10,4.796676418876757e-05,0.00021941858913155355
Metahero,HERO,0.044697410123,-0.005,-0.01,-0.13,7788330.0,234727576.0,2022-03-17,1.0844339918437493e-06,0.00013443228026321571,0.00021772500504699095
Yield Guild Games,YGG,2.65,0.022,0.096,-0.013,32498566.0,232020727.0,2022-03-17,6.429343812717571e-05,0.0005609490523211797,0.00021423684999345502
Function X,FX,0.490287,-0.008,0.003,-0.025,2789713.0,230355668.0,2022-03-17,1.1895183706150788e-05,4.8152489669792665e-05,0.00021209118765126844
API3,API3,4.64,0.003,-0.012,-0.146,30688251.0,230330587.0,2022-03-17,0.00011257417093650712,0.000529701689478991,0.00021205886726069704
Dent,DENT,0.002405588079,-0.002,0.023,-0.042,15366549.0,230289059.0,2022-03-17,5.836355961954992e-08,0.0002652378907733028,0.0002120053526010085
Raydium,RAY,2.52,0.006,0.004,-0.01,20578926.0,229551472.0,2022-03-17,6.11394204059631e-05,0.00035520733553251813,0.00021105486817373813
Fetch.ai,FET,0.333007,0.01,0.016,-0.06,18218920.0,229348461.0,2022-03-17,8.079307496979107e-06,0.00031447190341615035,0.00021079325999183606
Escoin Token,ELG,3.31,0.005,-0.015,0.017,724098.0,228752259.0,2022-03-17,8.030614348102433e-05,1.249846183636723e-05,0.0002100249699914599
Euro Tether,EURT,1.11,-0.0,0.006,0.003,14717552.0,228389194.0,2022-03-17,2.6930458968195617e-05,0.00025403572720370746,0.00020955710975451575
CoinEx Token,CET,0.06114066275,-0.001,-0.0,0.049,525677.0,227207627.0,2022-03-17,1.483374839381701e-06,9.073570045430336e-06,0.00020803449475008024
Astroport,ASTRO,1.81,-0.002,-0.104,0.095,8759702.0,227045274.0,2022-03-17,4.391363131318656e-05,0.00015119887245227813,0.0002078252801106945
Chromia,CHR,0.399507,0.001,0.053,0.02,58264434.0,226830657.0,2022-03-17,9.692708869753247e-06,0.001005686805883371,0.00020754871596798658
Chia,XCH,65.99,-0.003,0.015,-0.077,9082334.0,225459171.0,2022-03-17,0.0016010279186010712,0.0001567677370799816,0.0002057813636621307
xSUSHI,XSUSHI,4.02,0.012,0.0579999999999999,0.022,255785.0,225344906.0,2022-03-17,9.753193257380086e-05,4.4150364464688365e-06,0.00020563411716364026
Cratos,CRTS,0.003236528133,0.003,0.099,-0.027,16517737.0,223198961.0,2022-03-17,7.852355697017577e-08,0.00028510823882630656,0.0002028687656806576
Status,SNT,0.057335510854,-0.002,0.01,-0.086,8733449.0,222865089.0,2022-03-17,1.3910554815979338e-06,0.0001507457264436023,0.00020243852472372423
Telos,TLOS,0.858613,0.001,0.046,-0.059,3788138.0,222068806.0,2022-03-17,2.0831389330638127e-05,6.538603645348072e-05,0.00020141240225789964
Power Ledger,POWR,0.511559,0.002,0.013,-0.04,31170583.0,219951909.0,2022-03-17,1.2411278052040284e-05,0.0005380270930769276,0.0001986844832020657
Astar,ASTR,0.107755,-0.001,0.044,0.027,8916820.0,218062741.0,2022-03-17,2.614316729759246e-06,0.00015391084421135818,0.00019625002494222987
Medibloc,MED,0.040421543227,0.001,0.0069999999999999,-0.013,4569259.0,217275804.0,2022-03-17,9.806942998165929e-07,7.886875703561878e-05,0.00019523594610984418
Celer Network,CELR,0.03831685277,0.009,0.036,-0.038,29766536.0,216429137.0,2022-03-17,9.296309844393231e-07,0.0005137922134805665,0.0001941448967847019
COTI,COTI,0.204755,0.001,0.016,-0.032,12162479.0,215079506.0,2022-03-17,4.967699183279421e-06,0.00020993329579299742,0.00019240570771539704
Vulcan Forged,PYR,8.9,0.001,0.023,-0.096,20305571.0,212825987.0,2022-03-17,0.00021592890549316637,0.0003504890280171263,0.00018950173202702682
Dopex,DPX,1173.9,0.0069999999999999,0.042,0.0069999999999999,3078417.0,211922629.0,2022-03-17,0.02848078002251382,5.313573216736422e-05,0.00018833762838738822
Energy Web Token,EWT,5.03,-0.0,0.025,-0.02,1278646.0,211101992.0,2022-03-17,0.00012203622410014496,2.2070366487994182e-05,0.00018728012237258335
PLEX,PLEX,0.857492,0.024,0.05,0.142,14908002.0,210041737.0,2022-03-17,2.0804191993211364e-05,0.00025732303369638683,0.00018591383491573343
Orbs,ORBS,0.072277990941,-0.001,0.001,-0.008,5313234.0,209383845.0,2022-03-17,1.7535850738538143e-06,9.171031045064176e-05,0.00018506604868736206
Alchemix USD,ALUSD,0.998794,-0.0,0.0,0.001,142769.0,208931720.0,2022-03-17,2.4232415162771235e-05,2.464297509337566e-06,0.00018448342213391193
XYO Network,XYO,0.016424293565,-0.0,0.005,-0.055,4920583.0,204717393.0,2022-03-17,3.984808329372759e-07,8.49328665984126e-05,0.00017905266998545334
Boba Network,BOBA,1.28,0.005,0.0579999999999999,0.162,7605916.0,204133364.0,2022-03-17,3.105494368055056e-05,0.0001312836810164023,0.00017830006660500566
Ocean Protocol,OCEAN,0.465948,0.001,-0.0069999999999999,0.0069999999999999,13125747.0,202260490.0,2022-03-17,1.1304678803715452e-05,0.00022656000700638814,0.00017588660545230148
Unibright,UBT,1.34,-0.0,0.135,0.74,1513662.0,201738743.0,2022-03-17,3.251064416726407e-05,2.6126914782473218e-05,0.0001752142611749823
Mdex,MDX,0.231902,0.001,0.037,0.043,10470382.0,200934743.0,2022-03-17,5.626330868492948e-06,0.00018072646221807873,0.0001741781942709759
LUKSO Token,LYXE,13.11,-0.002,0.0069999999999999,-0.051,2438281.0,199459617.0,2022-03-17,0.0003180705563108976,4.208651594789562e-05,0.00017227728727117566
Mask Network,MASK,4.21,0.002,0.043,-0.01,72687776.0,198784023.0,2022-03-17,0.00010214165078172698,0.0012546442529967072,0.00017140668952995012
DAO Maker,DAO,2.19,0.005,0.005,-0.051,2620710.0,198134048.0,2022-03-17,5.3133067729038796e-05,4.523537410569558e-05,0.00017056910546784615
Origin Protocol,OGN,0.41561,-0.013,-0.043,0.488,103519781.0,197701631.0,2022-03-17,1.0083394618712375e-05,0.0017868272418064867,0.0001700118754399485
UFO Gaming,UFO,7.566144e-06,0.0069999999999999,0.005,-0.0559999999999999,5528279.0,194844243.0,2022-03-17,1.8353132073037034e-10,9.542214465761593e-05,0.0001663297297450416
Ardor,ARDR,0.194427,-0.004,0.008,-0.043,5019344.0,194331101.0,2022-03-17,4.717124606166468e-06,8.66375537946505e-05,0.00016566847421860425
Pundi X,PUNDIX,0.745885,0.0,0.008,-0.049,4093358.0,192900544.0,2022-03-17,1.8096419256200785e-05,7.065435720798633e-05,0.0001638250006340337
Civic,CVC,0.28617,-0.001,0.067,0.044,61814649.0,192055742.0,2022-03-17,6.942963435375761e-06,0.0010669661170931775,0.0001627363546232894
GMX,GMX,25.47,0.003,0.119,0.0139999999999999,3169278.0,190389663.0,2022-03-17,0.0006179448565738808,5.470405957734762e-05,0.00016058937786786635
Interest Bearing Bitcoin,IBBTC,40853.81,0.0,0.0,0.0,3169278.0,189800862.0,2022-03-17,0.9911818516849851,5.470405957734762e-05,0.0001598306250952968
Kyber Network Crystal Legacy,KNCL,3.03,0.015,-0.011,-0.032,82195466.0,187322633.0,2022-03-17,7.351287454302794e-05,0.001418753946183279,0.00015663707901638024
MX Token,MX,1.87,-0.001,0.006,-0.005,374184.0,186909022.0,2022-03-17,4.5369331799900074e-05,6.458689906309968e-06,0.00015610408316036903
Coinmetro,XCM,0.613238,0.003,0.006,-0.024,36444.53,185482862.0,2022-03-17,1.4878180881849333e-05,6.29059281132306e-07,0.00015426627572775984
Conflux,CFX,0.118894,-0.001,0.022,-0.055,5488882.0,185392410.0,2022-03-17,2.884567525117609e-06,9.474212358178454e-05,0.00015414971562377824
Yoshi.exchange,YOSHI,1.4,0.001,0.05,0.28,1673418.0,183581718.0,2022-03-17,3.396634465397757e-05,2.8884420353722804e-05,0.00015181638471015984
Wonderland,TIME,200.89,0.002,0.021,-0.054,1142909.0,181461291.0,2022-03-17,0.004873927846228613,1.9727446449155547e-05,0.00014908391675361553
MiL.k Alliance,MLK,0.814028,-0.001,-0.0,-0.004,9464173.0,181018689.0,2022-03-17,1.9749682560636097e-05,0.0001633585578930989,0.00014851356192295998
XSGD,XSGD,0.737151,0.0,0.003,0.002,2206838.0,180464893.0,2022-03-17,1.7884517788684853e-05,3.809164025041497e-05,0.00014779991800856803
Divi,DIVI,0.064853595251,0.018,0.036,-0.008,202892.0,180441034.0,2022-03-17,1.5734568001957028e-06,3.502064525663957e-06,0.00014776917233659951
JOE,JOE,0.982235,-0.011,0.1119999999999999,-0.033,47914853.0,180295364.0,2022-03-17,2.3830666090113087e-05,0.0008270454574044478,0.00014758145608547186
Radicle,RAD,4.33,-0.0,-0.022,-0.065,7819981.0,178613189.0,2022-03-17,0.000105053051755154,0.00013497859970558796,0.00014541373737372187
SuperFarm,SUPER,0.612438,-0.002,0.012,-0.062,13815815.0,176123468.0,2022-03-17,1.485877154202649e-05,0.00023847108611791486,0.0001422053822390082
Pundi X [OLD],NPXS,0.000739037314,0.005,0.23,-0.0559999999999999,3233.81,175021533.0,2022-03-17,1.793024695716205e-08,5.581792916298996e-08,0.00014078538424912472
Aragon,ANT,4.6,0.005,-0.0069999999999999,-0.032,20342438.0,174947342.0,2022-03-17,0.00011160370394536479,0.00035112537943989144,0.0001406897787271407
Reserve Rights Token,RSR,0.013289915359,-0.003,-0.037,0.016,62606911.0,174938398.0,2022-03-17,3.2243556827030223e-07,0.0010806411394953992,0.00014067825312715385
Moonriver,MOVR,51.56,0.001,0.0579999999999999,-0.063,19258945.0,174781398.0,2022-03-17,0.001250931951546472,0.0003324234966692291,0.0001404759365799785
BTSE Token,BTSE,8.47,0.017,0.0069999999999999,0.088,182389.0,171754643.0,2022-03-17,0.00020549638533838623,3.1481677285024714e-06,0.00013657553772172479
Ergo,ERG,3.26,-0.006,0.002,0.004,1480738.0,170208459.0,2022-03-17,7.90930597420964e-05,2.5558622427708317e-05,0.00013458306251040107
Rari Governance Token,RGT,15.15,-0.0,0.016,-0.064,109283.0,170001175.0,2022-03-17,0.000367564372859157,1.8863046229429163e-06,0.00013431594796795075
Request,REQ,0.219206,-0.002,0.006,0.093,11689099.0,169969973.0,2022-03-17,5.31830464550437e-06,0.00020176241027183937,0.00013427573980932038
Cartesi,CTSI,0.321965,0.003,0.033,0.0,17202782.0,167831024.0,2022-03-17,7.811410084074264e-06,0.0002969326172788008,0.0001315194036547711
Aurora,AURORA,7.35,-0.001,0.072,-0.069,1298850.0,167615843.0,2022-03-17,0.00017832330958640066,2.2419102326156923e-05,0.00013124211271886186
Veritaseum,VERI,77.68,-0.064,0.032,0.3279999999999999,61535.04,167034953.0,2022-03-17,0.0018846468967624202,1.062139860957123e-06,0.00013049355438071722
Power Cash,PRCH,0.000580255891,0.004,0.057,-0.034,121835.0,165663549.0,2022-03-17,1.407794371145932e-08,2.102961336495614e-06,0.0001287263077433764
MMFinance,MMF,1.2,-0.002,0.091,0.381,46298812.0,165134827.0,2022-03-17,2.9114009698265878e-05,0.0007991514060957785,0.00012804497519907282
sBTC,SBTC,40716.13,0.0,0.005,-0.0279999999999999,2583416.0,165066520.0,2022-03-17,0.9878415043014732,4.459165235017978e-05,0.00012795695203736637
Numeraire,NMR,27.87,0.0,-0.009,-0.036,3832085.0,164787989.0,2022-03-17,0.0006761728760424212,6.614459386190172e-05,0.0001275980257303517
Alchemy Pay,ACH,0.040004817834,0.005,-0.013,-0.045,6824925.0,164599197.0,2022-03-17,9.7058384385966e-07,0.00011780320432948111,0.0001273547407266935
FEG Token BSC,FEG,3.893e-09,0.025,-0.023,-0.013,270143.0,163269693.0,2022-03-17,5.844637454154741e-14,4.662866042803256e-06,0.0001256414881232804
inSure DeFi,SURE,0.006161036427,0.006,0.03,0.132,1159883.0,162967567.0,2022-03-17,1.4947702608640075e-07,2.002043012154588e-05,0.00012525215634537012
Multichain,MULTI,8.85,-0.001,-0.033,-0.243,841002.0,162445121.0,2022-03-17,0.00021471582175423842,1.451631050121463e-05,0.00012457891130839184
Bifrost,BFC,0.149851,-0.0,0.005,-0.026,1897563.0,159291451.0,2022-03-17,3.635636191237445e-06,3.275332722587621e-05,0.00012051496465023518
Ion,ION,7395.39,-0.037,0.048,-0.139,417792.0,157510201.0,2022-03-17,0.1794245470405678,7.211395926434733e-06,0.00011821957388809408
World Mobile Token,WMT,0.668572,0.001,0.022,-0.0559999999999999,1060965.0,156579542.0,2022-03-17,1.6220676394046093e-05,1.831303299031534e-05,0.00011702028907613425
Poollotto.finance,PLT,17.97,0.015,0.021,0.036,701074.0,156426727.0,2022-03-17,0.0004359822957346919,1.2101050732731369e-05,0.0001168233654891495
Mango,MNGO,0.150121,0.001,0.015,-0.017,491181.0,156098438.0,2022-03-17,3.6421868434276558e-06,8.478143819274036e-06,0.00011640031901172492
AscendEx Token,ASD,0.209002,-0.002,-0.001,-0.047,1996023.0,155507488.0,2022-03-17,5.0707385160639586e-06,3.445281894165047e-05,0.00011563879695087592
Reef Finance,REEF,0.008484927042,0.002,0.005,-0.022,15128863.0,154953141.0,2022-03-17,2.0585850440847504e-07,0.00026113525632321625,0.00011492444299560819
Storj,STORJ,1.06,0.003,0.0279999999999999,0.076,22799371.0,153045067.0,2022-03-17,2.571737522926769e-05,0.0003935338425692071,0.00011246562169984307
FEG Token,FEG,3.712e-09,-0.012,0.005,0.001,596220.0,152507971.0,2022-03-17,5.405501140662834e-14,1.0291193893753152e-05,0.0001117734980805965
Tokamak Network,TON,3.63,0.001,0.018,-0.049,3175683.0,152418252.0,2022-03-17,8.806987941016304e-05,5.481461456860838e-05,0.00011165788255004856
BNB48 Club Token,KOGE,75.36,0.0,0.0,0.0,3175683.0,151006279.0,2022-03-17,0.0018283598112761644,5.481461456860838e-05,0.00010983835705918952
Akash Network,AKT,1.14,0.013,0.039,0.005,1488453.0,150977820.0,2022-03-17,2.7658309211552368e-05,2.5691788978461907e-05,0.00010980168364125282
Origin Dollar,OUSD,0.996761,-0.001,0.003,-0.005,384674.0,150877504.0,2022-03-17,2.4183091177946427e-05,6.639754989577001e-06,0.00010967241238809075
Verge,XVG,0.009119355152,0.0,-0.001,-0.1369999999999999,3989138.0,150565690.0,2022-03-17,2.2125079288367058e-07,6.885544367337334e-05,0.00010927059626171528
VeThor Token,VTHO,0.003276533427,-0.002,0.01,0.021,5281032.0,149610423.0,2022-03-17,7.949415240262439e-08,9.115448034469657e-05,0.00010803960058610644
Merit Circle,MC,2.12,-0.001,0.015,0.035,9053682.0,149412537.0,2022-03-17,5.14347504945397e-05,0.00015627318257418874,0.00010778459668639724
USDX,USDX,0.972184,0.0069999999999999,0.006,0.003,633490.0,148673012.0,2022-03-17,2.3586811996913797e-05,1.0934501391690455e-05,0.00010683161487397763
Band Protocol,BAND,3.57,0.001,-0.012,-0.043,14710862.0,148621625.0,2022-03-17,8.661417892344954e-05,0.0002539202529037021,0.00010676539550831074
aelf,ELF,0.320715,-0.001,0.0069999999999999,-0.038,6682894.0,148069098.0,2022-03-17,7.781082990601064e-06,0.00011535164524068224,0.00010605338687862175
Biconomy,BICO,1.29,-0.006,-0.018,-0.0,30433864.0,147807938.0,2022-03-17,3.129756042833614e-05,0.0005253107835364695,0.00010571684554447957
OriginTrail,TRAC,0.403433,-0.01,0.006,-0.093,1641938.0,147741339.0,2022-03-17,9.787960204933868e-06,2.8341052496597332e-05,0.00010563102338062393
Beldex,BDX,0.09810351345,0.005,-0.0289999999999999,0.3779999999999999,270960.0,147183281.0,2022-03-17,2.3801555019535142e-06,4.676968061204511e-06,0.0001049118872807284
Orchid Protocol,OXT,0.245431,0.0,0.035,0.06,16831078.0,145268599.0,2022-03-17,5.954567066572067e-06,0.00029051673398893527,0.00010244455064901592
StarLink,STARL,1.4478205e-05,0.002,0.003,-0.023,6019692.0,144516643.0,2022-03-17,3.5122949676192827e-10,0.00010390429296681543,0.0001014755497474375
GPEX,GPX,3.77,-0.002,-0.017,-0.061,166864.0,144310185.0,2022-03-17,9.146651387916124e-05,2.8801948574137496e-06,0.00010120949962198059
Kishu Inu,KISHU,1.484e-09,-0.0,-0.039,0.073,5930373.0,143713655.0,2022-03-17,0.0,0.0001023625816062503,0.00010044078694754408
Beta Finance,BETA,0.390171,0.001,0.0069999999999999,-0.087,16200954.0,140529092.0,2022-03-17,9.466201874020625e-06,0.0002796403322226287,9.633703032064928e-05
Ark,ARK,0.855048,0.008,0.024,-0.053,2191914.0,139681382.0,2022-03-17,2.0744896460052567e-05,3.7834041079521055e-05,9.524463694354071e-05
TrueFi,TRU,0.214734,0.095,0.1939999999999999,0.242,14102206.0,137832596.0,2022-03-17,5.209806435894656e-06,0.00024341440454135897,9.286221656146308e-05
STASIS EURO,EURS,1.11,-0.001,0.005,0.001,5583658.0,137830475.0,2022-03-17,2.6930458968195617e-05,9.637802675925989e-05,9.285948335511558e-05
Acala,ACA,1.08,0.002,-0.0139999999999999,-0.054,8839438.0,137419617.0,2022-03-17,2.620260872483886e-05,0.00015257517421389682,9.23300351262023e-05
Keep3rV1,KP3R,361.53,0.003,0.003,-0.032,19120535.0,135737507.0,2022-03-17,0.00877132328265625,0.0003300344386925856,9.01624001760801e-05
Magic,MAGIC,2.66,-0.002,-0.045,-0.054,4586490.0,135701244.0,2022-03-17,6.45360548749613e-05,7.91661767162455e-05,9.01156702082443e-05
Hxro,HXRO,0.304276,0.0,-0.003,-0.066,71104.14,133744124.0,2022-03-17,7.382245318916341e-06,1.227309535722668e-06,8.759364625405392e-05
Sperax,SPA,0.170244,-0.004,0.026,-0.026,911737.0,133654459.0,2022-03-17,4.130404524996589e-06,1.5737248410165402e-05,8.747810031008908e-05
MaidSafeCoin,MAID,0.295224,0.001,0.001,-0.067,7810.13,133599281.0,2022-03-17,7.16262863882083e-06,1.3480856423034837e-07,8.740699570856014e-05
flexUSD,FLEXUSD,1.0,-0.0,-0.005,0.002,312664.0,132659636.0,2022-03-17,2.4261674742554178e-05,5.396809646768701e-06,8.619613117371547e-05
Prometeus,PROM,8.05,-0.001,0.011,-0.031,889637.0,132399958.0,2022-03-17,0.00019530648193139165,1.5355786223301586e-05,8.586149960468738e-05
Iron Bank EURO,IBEUR,1.1,0.0,0.016,0.005,57945.42,132176489.0,2022-03-17,2.668784222041003e-05,1.0001803905856256e-06,8.557352841691201e-05
Qredo,QRDO,2.61,-0.0,0.0279999999999999,0.024,16725771.0,131117652.0,2022-03-17,6.332297113603337e-05,0.000288699058038163,8.42090682521888e-05
Bezoge Earth,BEZOGE,2.984e-09,-0.004,-0.022,-0.177,176270.0,130736810.0,2022-03-17,3.639251216783775e-14,3.042549306718775e-06,8.371829985435843e-05
Victoria VR,VR,0.154224,0.01,0.067,0.131,10041552.0,130077410.0,2022-03-17,3.7417324950440812e-06,0.00017332454232700135,8.286857035622183e-05
Polkastarter,POLS,1.47,0.018,-0.042,0.198,34461134.0,129790575.0,2022-03-17,3.566466188847667e-05,0.000594824413459141,8.249894317909412e-05
DUSK Network,DUSK,0.32285,-0.024,-0.0069999999999999,-0.108,10733697.0,129772453.0,2022-03-17,7.83288166625329e-06,0.00018527147197980028,8.247559043726027e-05
iExec RLC,RLC,1.81,0.004,-0.001,0.01,4304190.0,129744853.0,2022-03-17,4.391363131318656e-05,7.429347194920227e-05,8.24400239614511e-05
RMRK,RMRK,13.61,-0.006,-0.003,-0.07,3122953.0,129381545.0,2022-03-17,0.00033020139370017686,5.390445614719078e-05,8.197185058488298e-05
THORChain (ERC20),RUNE,7.98,0.003,0.122,0.584,2414143.0,129360305.0,2022-03-17,0.00019360816469689255,4.166987638832463e-05,8.194447986219504e-05
Metadium,META,0.076139640664,-0.002,-0.012,0.004,9899795.0,128563501.0,2022-03-17,1.847275163541951e-06,0.0001708777126788903,8.091768601470756e-05
StormX,STMX,0.013797399421,0.002,-0.0139999999999999,-0.1,1844462.0,128358108.0,2022-03-17,3.3474798153784807e-07,3.183676507272437e-05,8.065300829130634e-05
Stratis,STRAX,0.94622,-0.003,0.013,-0.04,14410182.0,128080393.0,2022-03-17,2.29568818729633e-05,0.0002487302958744617,8.02951335148808e-05
STP Network,STPT,0.087992796441,0.0,0.016,-0.046,7298290.0,127931734.0,2022-03-17,2.1348525741031167e-06,0.00012597383093965262,8.010356551751426e-05
